,Dates,SplineFit
937,8/9/2008,10.72236147
938,8/10/2008,10.78910674
939,8/11/2008,10.85499993
940,8/12/2008,10.91999291
941,8/13/2008,10.98403754
942,8/14/2008,11.04708569
943,8/15/2008,11.10908922
944,8/16/2008,11.17
945,8/17/2008,11.22974191
946,8/18/2008,11.28812692
947,8/19/2008,11.34493898
948,8/20/2008,11.39996209
949,8/21/2008,11.4529802
950,8/22/2008,11.50377731
951,8/23/2008,11.55213737
952,8/24/2008,11.59784437
953,8/25/2008,11.64068227
954,8/26/2008,11.68043506
955,8/27/2008,11.71688671
956,8/28/2008,11.74982119
957,8/29/2008,11.77902247
958,8/30/2008,11.80427454
959,8/31/2008,11.82536135
960,9/1/2008,11.8420669
961,9/2/2008,11.85417515
962,9/3/2008,11.86147008
963,9/4/2008,11.86373566
964,9/5/2008,11.86075586
965,9/6/2008,11.85231466
966,9/7/2008,11.83819604
967,9/8/2008,11.81818396
968,9/9/2008,11.79206241
969,9/10/2008,11.75961535
970,9/11/2008,11.72062677
971,9/12/2008,11.67488063
972,9/13/2008,11.62216091
973,9/14/2008,11.56225158
974,9/15/2008,11.49493662
975,9/16/2008,11.42
976,9/17/2008,11.33733731
977,9/18/2008,11.24729062
978,9/19/2008,11.1503136
979,9/20/2008,11.04685991
980,9/21/2008,10.93738325
981,9/22/2008,10.82233728
982,9/23/2008,10.70217569
983,9/24/2008,10.57735214
984,9/25/2008,10.44832032
985,9/26/2008,10.31553389
986,9/27/2008,10.17944654
987,9/28/2008,10.04051194
988,9/29/2008,9.899183765
989,9/30/2008,9.755915693
990,10/1/2008,9.6111614
991,10/2/2008,9.465374561
992,10/3/2008,9.319008853
993,10/4/2008,9.17251795
994,10/5/2008,9.026355529
995,10/6/2008,8.880975266
996,10/7/2008,8.736830836
997,10/8/2008,8.594375916
998,10/9/2008,8.454064181
999,10/10/2008,8.316349307
1000,10/11/2008,8.181684971
1001,10/12/2008,8.050524847
1002,10/13/2008,7.923322612
1003,10/14/2008,7.800531942
1004,10/15/2008,7.682606513
1005,10/16/2008,7.57
1006,10/17/2008,7.463067303
1007,10/18/2008,7.361768219
1008,10/19/2008,7.265963766
1009,10/20/2008,7.175514965
1010,10/21/2008,7.090282836
1011,10/22/2008,7.010128398
1012,10/23/2008,6.934912671
1013,10/24/2008,6.864496674
1014,10/25/2008,6.798741429
1015,10/26/2008,6.737507954
1016,10/27/2008,6.680657269
1017,10/28/2008,6.628050394
1018,10/29/2008,6.579548349
1019,10/30/2008,6.535012154
1020,10/31/2008,6.494302828
1021,11/1/2008,6.457281391
1022,11/2/2008,6.423808863
1023,11/3/2008,6.393746264
1024,11/4/2008,6.366954614
1025,11/5/2008,6.343294932
1026,11/6/2008,6.322628238
1027,11/7/2008,6.304815552
1028,11/8/2008,6.289717893
1029,11/9/2008,6.277196283
1030,11/10/2008,6.267111739
1031,11/11/2008,6.259325283
1032,11/12/2008,6.253697933
1033,11/13/2008,6.25009071
1034,11/14/2008,6.248364634
1035,11/15/2008,6.248380724
1036,11/16/2008,6.25
1037,11/17/2008,6.253071085
1038,11/18/2008,6.257393014
1039,11/19/2008,6.262752424
1040,11/20/2008,6.268935955
1041,11/21/2008,6.275730243
1042,11/22/2008,6.282921928
1043,11/23/2008,6.290297646
1044,11/24/2008,6.297644036
1045,11/25/2008,6.304747737
1046,11/26/2008,6.311395385
1047,11/27/2008,6.31737362
1048,11/28/2008,6.322469078
1049,11/29/2008,6.326468399
1050,11/30/2008,6.32915822
1051,12/1/2008,6.330325179
1052,12/2/2008,6.329755914
1053,12/3/2008,6.327237064
1054,12/4/2008,6.322555265
1055,12/5/2008,6.315497157
1056,12/6/2008,6.305849378
1057,12/7/2008,6.293398564
1058,12/8/2008,6.277931355
1059,12/9/2008,6.259234388
1060,12/10/2008,6.237094302
1061,12/11/2008,6.211297734
1062,12/12/2008,6.181631322
1063,12/13/2008,6.147881705
1064,12/14/2008,6.10983552
1065,12/15/2008,6.067279406
1066,12/16/2008,6.02
1067,12/17/2008,5.967869622
1068,12/18/2008,5.911103313
1069,12/19/2008,5.850001796
1070,12/20/2008,5.784865795
1071,12/21/2008,5.715996031
1072,12/22/2008,5.643693229
1073,12/23/2008,5.568258111
1074,12/24/2008,5.489991399
1075,12/25/2008,5.409193818
1076,12/26/2008,5.326166089
1077,12/27/2008,5.241208935
1078,12/28/2008,5.15462308
1079,12/29/2008,5.066709246
1080,12/30/2008,4.977768157
1081,12/31/2008,4.888100535
1082,1/1/2009,4.798007103
1083,1/2/2009,4.707788583
1084,1/3/2009,4.6177457
1085,1/4/2009,4.528179175
1086,1/5/2009,4.439389732
1087,1/6/2009,4.351678094
1088,1/7/2009,4.265344983
1089,1/8/2009,4.180691123
1090,1/9/2009,4.098017235
1091,1/10/2009,4.017624044
1092,1/11/2009,3.939812272
1093,1/12/2009,3.864882642
1094,1/13/2009,3.793135877
1095,1/14/2009,3.7248727
1096,1/15/2009,3.660393833
1097,1/16/2009,3.6
1098,1/17/2009,3.54391691
1099,1/18/2009,3.492070222
1100,1/19/2009,3.444310581
1101,1/20/2009,3.40048863
1102,1/21/2009,3.360455016
1103,1/22/2009,3.324060384
1104,1/23/2009,3.291155377
1105,1/24/2009,3.261590642
1106,1/25/2009,3.235216823
1107,1/26/2009,3.211884565
1108,1/27/2009,3.191444513
1109,1/28/2009,3.173747313
1110,1/29/2009,3.158643608
1111,1/30/2009,3.145984044
1112,1/31/2009,3.135619267
1113,2/1/2009,3.12739992
1114,2/2/2009,3.121176649
1115,2/3/2009,3.116800099
1116,2/4/2009,3.114120914
1117,2/5/2009,3.112989741
1118,2/6/2009,3.113257223
1119,2/7/2009,3.114774006
1120,2/8/2009,3.117390734
1121,2/9/2009,3.120958053
1122,2/10/2009,3.125326608
1123,2/11/2009,3.130347043
1124,2/12/2009,3.135870004
1125,2/13/2009,3.141746135
1126,2/14/2009,3.147826081
1127,2/15/2009,3.153960488
1128,2/16/2009,3.16
1129,2/17/2009,3.165817393
1130,2/18/2009,3.171373962
1131,2/19/2009,3.176653134
1132,2/20/2009,3.181638335
1133,2/21/2009,3.18631299
1134,2/22/2009,3.190660528
1135,2/23/2009,3.194664373
1136,2/24/2009,3.198307952
1137,2/25/2009,3.20157469
1138,2/26/2009,3.204448015
1139,2/27/2009,3.206911353
1140,2/28/2009,3.208948129
1141,3/1/2009,3.21054177
1142,3/2/2009,3.211675702
1143,3/3/2009,3.212333352
1144,3/4/2009,3.212498145
1145,3/5/2009,3.212153507
1146,3/6/2009,3.211282866
1147,3/7/2009,3.209869647
1148,3/8/2009,3.207897276
1149,3/9/2009,3.20534918
1150,3/10/2009,3.202208785
1151,3/11/2009,3.198459517
1152,3/12/2009,3.194084802
1153,3/13/2009,3.189068067
1154,3/14/2009,3.183392737
1155,3/15/2009,3.17704224
1156,3/16/2009,3.17
1157,3/17/2009,3.162278374
1158,3/18/2009,3.154005437
1159,3/19/2009,3.14533819
1160,3/20/2009,3.136433638
1161,3/21/2009,3.127448785
1162,3/22/2009,3.118540633
1163,3/23/2009,3.109866186
1164,3/24/2009,3.101582448
1165,3/25/2009,3.093846421
1166,3/26/2009,3.086815111
1167,3/27/2009,3.080645519
1168,3/28/2009,3.07549465
1169,3/29/2009,3.071519507
1170,3/30/2009,3.068877093
1171,3/31/2009,3.067724411
1172,4/1/2009,3.068218467
1173,4/2/2009,3.070516261
1174,4/3/2009,3.074774799
1175,4/4/2009,3.081151084
1176,4/5/2009,3.089802119
1177,4/6/2009,3.100884907
1178,4/7/2009,3.114556453
1179,4/8/2009,3.130973759
1180,4/9/2009,3.150293829
1181,4/10/2009,3.172673666
1182,4/11/2009,3.198270274
1183,4/12/2009,3.227240657
1184,4/13/2009,3.259741817
1185,4/14/2009,3.295930759
1186,4/15/2009,3.335964485
1187,4/16/2009,3.38
1188,4/17/2009,3.428140209
1189,4/18/2009,3.480271627
1190,4/19/2009,3.536226673
1191,4/20/2009,3.595837766
1192,4/21/2009,3.658937322
1193,4/22/2009,3.725357761
1194,4/23/2009,3.794931499
1195,4/24/2009,3.867490956
1196,4/25/2009,3.94286855
1197,4/26/2009,4.020896698
1198,4/27/2009,4.101407819
1199,4/28/2009,4.184234331
1200,4/29/2009,4.269208651
1201,4/30/2009,4.356163199
1202,5/1/2009,4.444930391
1203,5/2/2009,4.535342647
1204,5/3/2009,4.627232384
1205,5/4/2009,4.720432021
1206,5/5/2009,4.814773975
1207,5/6/2009,4.910090664
1208,5/7/2009,5.006214507
1209,5/8/2009,5.102977923
1210,5/9/2009,5.200213327
1211,5/10/2009,5.29775314
1212,5/11/2009,5.395429779
1213,5/12/2009,5.493075663
1214,5/13/2009,5.590523208
1215,5/14/2009,5.687604834
1216,5/15/2009,5.784152959
1217,5/16/2009,5.88
1218,5/17/2009,5.975004585
1219,5/18/2009,6.06913018
1220,5/19/2009,6.162366459
1221,5/20/2009,6.254703098
1222,5/21/2009,6.346129771
1223,5/22/2009,6.436636152
1224,5/23/2009,6.526211917
1225,5/24/2009,6.614846741
1226,5/25/2009,6.702530299
1227,5/26/2009,6.789252264
1228,5/27/2009,6.875002313
1229,5/28/2009,6.95977012
1230,5/29/2009,7.043545359
1231,5/30/2009,7.126317707
1232,5/31/2009,7.208076836
1233,6/1/2009,7.288812423
1234,6/2/2009,7.368514142
1235,6/3/2009,7.447171669
1236,6/4/2009,7.524774677
1237,6/5/2009,7.601312841
1238,6/6/2009,7.676775838
1239,6/7/2009,7.75115334
1240,6/8/2009,7.824435024
1241,6/9/2009,7.896610564
1242,6/10/2009,7.967669635
1243,6/11/2009,8.037601912
1244,6/12/2009,8.106397069
1245,6/13/2009,8.174044781
1246,6/14/2009,8.240534724
1247,6/15/2009,8.305856572
1248,6/16/2009,8.37
1249,6/17/2009,8.432954493
1250,6/18/2009,8.494708777
1251,6/19/2009,8.555251387
1252,6/20/2009,8.61457086
1253,6/21/2009,8.672655732
1254,6/22/2009,8.729494539
1255,6/23/2009,8.785075817
1256,6/24/2009,8.839388102
1257,6/25/2009,8.89241993
1258,6/26/2009,8.944159836
1259,6/27/2009,8.994596358
1260,6/28/2009,9.04371803
1261,6/29/2009,9.09151339
1262,6/30/2009,9.137970972
1263,7/1/2009,9.183079313
1264,7/2/2009,9.22682695
1265,7/3/2009,9.269202417
1266,7/4/2009,9.310194251
1267,7/5/2009,9.349790989
1268,7/6/2009,9.387981165
1269,7/7/2009,9.424753316
1270,7/8/2009,9.460095979
1271,7/9/2009,9.493997689
1272,7/10/2009,9.526446981
1273,7/11/2009,9.557432393
1274,7/12/2009,9.58694246
1275,7/13/2009,9.614965718
1276,7/14/2009,9.641490704
1277,7/15/2009,9.666505952
1278,7/16/2009,9.69
1279,7/17/2009,9.711972418
1280,7/18/2009,9.732466918
1281,7/19/2009,9.751538247
1282,7/20/2009,9.769241151
1283,7/21/2009,9.785630378
1284,7/22/2009,9.800760674
1285,7/23/2009,9.814686787
1286,7/24/2009,9.827463462
1287,7/25/2009,9.839145447
1288,7/26/2009,9.849787488
1289,7/27/2009,9.859444332
1290,7/28/2009,9.868170727
1291,7/29/2009,9.876021419
1292,7/30/2009,9.883051154
1293,7/31/2009,9.88931468
1294,8/1/2009,9.894866743
1295,8/2/2009,9.89976209
1296,8/3/2009,9.904055468
1297,8/4/2009,9.907801624
1298,8/5/2009,9.911055305
1299,8/6/2009,9.913871257
1300,8/7/2009,9.916304227
1301,8/8/2009,9.918408962
1302,8/9/2009,9.920240209
1303,8/10/2009,9.921852714
1304,8/11/2009,9.923301225
1305,8/12/2009,9.924640489
1306,8/13/2009,9.925925251
1307,8/14/2009,9.927210259
1308,8/15/2009,9.92855026
1309,8/16/2009,9.93
1310,8/17/2009,9.931608921
1311,8/18/2009,9.933405238
1312,8/19/2009,9.935411863
1313,8/20/2009,9.937651707
1314,8/21/2009,9.94014768
1315,8/22/2009,9.942922694
1316,8/23/2009,9.945999658
1317,8/24/2009,9.949401483
1318,8/25/2009,9.953151081
1319,8/26/2009,9.957271362
1320,8/27/2009,9.961785237
1321,8/28/2009,9.966715616
1322,8/29/2009,9.972085411
1323,8/30/2009,9.977917532
1324,8/31/2009,9.98423489
1325,9/1/2009,9.991060395
1326,9/2/2009,9.998416958
1327,9/3/2009,10.00632749
1328,9/4/2009,10.0148149
1329,9/5/2009,10.02390211
1330,9/6/2009,10.03361201
1331,9/7/2009,10.04396753
1332,9/8/2009,10.05499157
1333,9/9/2009,10.06670704
1334,9/10/2009,10.07913686
1335,9/11/2009,10.09230393
1336,9/12/2009,10.10623117
1337,9/13/2009,10.12094149
1338,9/14/2009,10.13645779
1339,9/15/2009,10.15280299
1340,9/16/2009,10.17
1341,9/17/2009,10.18804263
1342,9/18/2009,10.20680831
1343,9/19/2009,10.22614535
1344,9/20/2009,10.24590209
1345,9/21/2009,10.26592684
1346,9/22/2009,10.28606794
1347,9/23/2009,10.3061737
1348,9/24/2009,10.32609245
1349,9/25/2009,10.34567252
1350,9/26/2009,10.36476222
1351,9/27/2009,10.38320989
1352,9/28/2009,10.40086385
1353,9/29/2009,10.41757242
1354,9/30/2009,10.43318392
1355,10/1/2009,10.44754668
1356,10/2/2009,10.46050903
1357,10/3/2009,10.47191929
1358,10/4/2009,10.48162579
1359,10/5/2009,10.48947684
1360,10/6/2009,10.49532077
1361,10/7/2009,10.49900591
1362,10/8/2009,10.50038058
1363,10/9/2009,10.49929311
1364,10/10/2009,10.49559182
1365,10/11/2009,10.48912503
1366,10/12/2009,10.47974107
1367,10/13/2009,10.46728826
1368,10/14/2009,10.45161493
1369,10/15/2009,10.4325694
1370,10/16/2009,10.41
1371,10/17/2009,10.38380725
1372,10/18/2009,10.35410046
1373,10/19/2009,10.32104114
1374,10/20/2009,10.28479082
1375,10/21/2009,10.245511
1376,10/22/2009,10.2033632
1377,10/23/2009,10.15850893
1378,10/24/2009,10.1111097
1379,10/25/2009,10.06132702
1380,10/26/2009,10.00932242
1381,10/27/2009,9.955257402
1382,10/28/2009,9.89929348
1383,10/29/2009,9.841592168
1384,10/30/2009,9.782314979
1385,10/31/2009,9.721623426
1386,11/1/2009,9.659679023
1387,11/2/2009,9.596643283
1388,11/3/2009,9.53267772
1389,11/4/2009,9.467943846
1390,11/5/2009,9.402603176
1391,11/6/2009,9.336817221
1392,11/7/2009,9.270747497
1393,11/8/2009,9.204555515
1394,11/9/2009,9.138402789
1395,11/10/2009,9.072450833
1396,11/11/2009,9.00686116
1397,11/12/2009,8.941795282
1398,11/13/2009,8.877414715
1399,11/14/2009,8.813880969
1400,11/15/2009,8.75135556
1401,11/16/2009,8.69
1402,11/17/2009,8.629930454
1403,11/18/2009,8.57108169
1404,11/19/2009,8.513343129
1405,11/20/2009,8.456604192
1406,11/21/2009,8.400754298
1407,11/22/2009,8.345682867
1408,11/23/2009,8.291279319
1409,11/24/2009,8.237433076
1410,11/25/2009,8.184033556
1411,11/26/2009,8.130970181
1412,11/27/2009,8.07813237
1413,11/28/2009,8.025409543
1414,11/29/2009,7.972691121
1415,11/30/2009,7.919866523
1416,12/1/2009,7.866825171
1417,12/2/2009,7.813456484
1418,12/3/2009,7.759649882
1419,12/4/2009,7.705294786
1420,12/5/2009,7.650280615
1421,12/6/2009,7.59449679
1422,12/7/2009,7.537832731
1423,12/8/2009,7.480177858
1424,12/9/2009,7.421421592
1425,12/10/2009,7.361453352
1426,12/11/2009,7.300162559
1427,12/12/2009,7.237438633
1428,12/13/2009,7.173170994
1429,12/14/2009,7.107249062
1430,12/15/2009,7.039562257
1431,12/16/2009,6.97
1432,12/17/2009,6.898504075
1433,12/18/2009,6.825225722
1434,12/19/2009,6.750368546
1435,12/20/2009,6.674136151
1436,12/21/2009,6.596732143
1437,12/22/2009,6.518360125
1438,12/23/2009,6.439223702
1439,12/24/2009,6.359526479
1440,12/25/2009,6.27947206
1441,12/26/2009,6.19926405
1442,12/27/2009,6.119106054
1443,12/28/2009,6.039201675
1444,12/29/2009,5.95975452
1445,12/30/2009,5.880968191
1446,12/31/2009,5.803046294
1447,1/1/2010,5.726192434
1448,1/2/2010,5.650610215
1449,1/3/2010,5.576503241
1450,1/4/2010,5.504075117
1451,1/5/2010,5.433529447
1452,1/6/2010,5.365069837
1453,1/7/2010,5.298899891
1454,1/8/2010,5.235223213
1455,1/9/2010,5.174243408
1456,1/10/2010,5.116164081
1457,1/11/2010,5.061188835
1458,1/12/2010,5.009521277
1459,1/13/2010,4.961365009
1460,1/14/2010,4.916923638
1461,1/15/2010,4.876400766
1462,1/16/2010,4.84
1463,1/17/2010,4.807854553
1464,1/18/2010,4.779816076
1465,1/19/2010,4.75566583
1466,1/20/2010,4.735185076
1467,1/21/2010,4.718155076
1468,1/22/2010,4.704357089
1469,1/23/2010,4.693572377
1470,1/24/2010,4.685582201
1471,1/25/2010,4.680167822
1472,1/26/2010,4.677110499
1473,1/27/2010,4.676191495
1474,1/28/2010,4.67719207
1475,1/29/2010,4.679893486
1476,1/30/2010,4.684077002
1477,1/31/2010,4.68952388
1478,2/1/2010,4.69601538
1479,2/2/2010,4.703332764
1480,2/3/2010,4.711257293
1481,2/4/2010,4.719570226
1482,2/5/2010,4.728052826
1483,2/6/2010,4.736486353
1484,2/7/2010,4.744652068
1485,2/8/2010,4.752331231
1486,2/9/2010,4.759305104
1487,2/10/2010,4.765354948
1488,2/11/2010,4.770262023
1489,2/12/2010,4.773807591
1490,2/13/2010,4.775772911
1491,2/14/2010,4.775939245
1492,2/15/2010,4.774087855
1493,2/16/2010,4.77
1494,2/17/2010,4.763520742
1495,2/18/2010,4.754750344
1496,2/19/2010,4.743852868
1497,2/20/2010,4.730992378
1498,2/21/2010,4.716332936
1499,2/22/2010,4.700038606
1500,2/23/2010,4.682273451
1501,2/24/2010,4.663201532
1502,2/25/2010,4.642986914
1503,2/26/2010,4.62179366
1504,2/27/2010,4.599785832
1505,2/28/2010,4.577127493
1506,3/1/2010,4.553982706
1507,3/2/2010,4.530515535
1508,3/3/2010,4.506890042
1509,3/4/2010,4.48327029
1510,3/5/2010,4.459820342
1511,3/6/2010,4.436704261
1512,3/7/2010,4.414086111
1513,3/8/2010,4.392129953
1514,3/9/2010,4.370999852
1515,3/10/2010,4.350859869
1516,3/11/2010,4.331874069
1517,3/12/2010,4.314206513
1518,3/13/2010,4.298021266
1519,3/14/2010,4.283482389
1520,3/15/2010,4.270753946
1521,3/16/2010,4.26
1522,3/17/2010,4.251347317
1523,3/18/2010,4.244773477
1524,3/19/2010,4.240218762
1525,3/20/2010,4.237623455
1526,3/21/2010,4.23692784
1527,3/22/2010,4.238072198
1528,3/23/2010,4.240996814
1529,3/24/2010,4.245641969
1530,3/25/2010,4.251947946
1531,3/26/2010,4.259855029
1532,3/27/2010,4.2693035
1533,3/28/2010,4.280233642
1534,3/29/2010,4.292585738
1535,3/30/2010,4.30630007
1536,3/31/2010,4.321316922
1537,4/1/2010,4.337576576
1538,4/2/2010,4.355019316
1539,4/3/2010,4.373585423
1540,4/4/2010,4.393215181
1541,4/5/2010,4.413848873
1542,4/6/2010,4.435426782
1543,4/7/2010,4.45788919
1544,4/8/2010,4.48117638
1545,4/9/2010,4.505228635
1546,4/10/2010,4.529986238
1547,4/11/2010,4.555389472
1548,4/12/2010,4.581378619
1549,4/13/2010,4.607893963
1550,4/14/2010,4.634875785
1551,4/15/2010,4.66226437
1552,4/16/2010,4.69
1553,4/17/2010,4.718040467
1554,4/18/2010,4.7464136
1555,4/19/2010,4.775164739
1556,4/20/2010,4.804339223
1557,4/21/2010,4.83398239
1558,4/22/2010,4.864139579
1559,4/23/2010,4.894856129
1560,4/24/2010,4.92617738
1561,4/25/2010,4.95814867
1562,4/26/2010,4.990815337
1563,4/27/2010,5.024222722
1564,4/28/2010,5.058416162
1565,4/29/2010,5.093440997
1566,4/30/2010,5.129342566
1567,5/1/2010,5.166166207
1568,5/2/2010,5.20395726
1569,5/3/2010,5.242761063
1570,5/4/2010,5.282622956
1571,5/5/2010,5.323588277
1572,5/6/2010,5.365702365
1573,5/7/2010,5.409010559
1574,5/8/2010,5.453558198
1575,5/9/2010,5.499390621
1576,5/10/2010,5.546553166
1577,5/11/2010,5.595091174
1578,5/12/2010,5.645049982
1579,5/13/2010,5.69647493
1580,5/14/2010,5.749411356
1581,5/15/2010,5.8039046
1582,5/16/2010,5.86
1583,5/17/2010,5.917724064
1584,5/18/2010,5.977027976
1585,5/19/2010,6.037844089
1586,5/20/2010,6.100104754
1587,5/21/2010,6.163742325
1588,5/22/2010,6.228689154
1589,5/23/2010,6.294877594
1590,5/24/2010,6.362239997
1591,5/25/2010,6.430708715
1592,5/26/2010,6.500216102
1593,5/27/2010,6.57069451
1594,5/28/2010,6.642076291
1595,5/29/2010,6.714293798
1596,5/30/2010,6.787279384
1597,5/31/2010,6.860965401
1598,6/1/2010,6.935284202
1599,6/2/2010,7.010168139
1600,6/3/2010,7.085549565
1601,6/4/2010,7.161360832
1602,6/5/2010,7.237534293
1603,6/6/2010,7.314002301
1604,6/7/2010,7.390697208
1605,6/8/2010,7.467551366
1606,6/9/2010,7.544497129
1607,6/10/2010,7.621466848
1608,6/11/2010,7.698392877
1609,6/12/2010,7.775207567
1610,6/13/2010,7.851843272
1611,6/14/2010,7.928232344
1612,6/15/2010,8.004307136
1613,6/16/2010,8.08
1614,6/17/2010,8.155260783
1615,6/18/2010,8.230109308
1616,6/19/2010,8.304582892
1617,6/20/2010,8.378718853
1618,6/21/2010,8.452554509
1619,6/22/2010,8.526127176
1620,6/23/2010,8.599474173
1621,6/24/2010,8.672632816
1622,6/25/2010,8.745640424
1623,6/26/2010,8.818534312
1624,6/27/2010,8.8913518
1625,6/28/2010,8.964130204
1626,6/29/2010,9.036906841
1627,6/30/2010,9.10971903
1628,7/1/2010,9.182604087
1629,7/2/2010,9.255599329
1630,7/3/2010,9.328742076
1631,7/4/2010,9.402069643
1632,7/5/2010,9.475619348
1633,7/6/2010,9.549428508
1634,7/7/2010,9.623534442
1635,7/8/2010,9.697974466
1636,7/9/2010,9.772785897
1637,7/10/2010,9.848006054
1638,7/11/2010,9.923672254
1639,7/12/2010,9.999821813
1640,7/13/2010,10.07649205
1641,7/14/2010,10.15372028
1642,7/15/2010,10.23154383
1643,7/16/2010,10.31
1644,7/17/2010,10.38910163
1645,7/18/2010,10.4687636
1646,7/19/2010,10.54887629
1647,7/20/2010,10.62933009
1648,7/21/2010,10.71001539
1649,7/22/2010,10.79082258
1650,7/23/2010,10.87164204
1651,7/24/2010,10.95236416
1652,7/25/2010,11.03287934
1653,7/26/2010,11.11307795
1654,7/27/2010,11.19285039
1655,7/28/2010,11.27208704
1656,7/29/2010,11.35067829
1657,7/30/2010,11.42851454
1658,7/31/2010,11.50548616
1659,8/1/2010,11.58148354
1660,8/2/2010,11.65639709
1661,8/3/2010,11.73011717
1662,8/4/2010,11.80253418
1663,8/5/2010,11.87353851
1664,8/6/2010,11.94302054
1665,8/7/2010,12.01087067
1666,8/8/2010,12.07697928
1667,8/9/2010,12.14123675
1668,8/10/2010,12.20353349
1669,8/11/2010,12.26375986
1670,8/12/2010,12.32180627
1671,8/13/2010,12.37756311
1672,8/14/2010,12.43092074
1673,8/15/2010,12.48176958
1674,8/16/2010,12.53
1675,8/17/2010,12.5755048
1676,8/18/2010,12.61818638
1677,8/19/2010,12.65794957
1678,8/20/2010,12.69469917
1679,8/21/2010,12.72834001
1680,8/22/2010,12.7587769
1681,8/23/2010,12.78591465
1682,8/24/2010,12.80965808
1683,8/25/2010,12.82991201
1684,8/26/2010,12.84658125
1685,8/27/2010,12.85957061
1686,8/28/2010,12.86878491
1687,8/29/2010,12.87412897
1688,8/30/2010,12.87550761
1689,8/31/2010,12.87282563
1690,9/1/2010,12.86598785
1691,9/2/2010,12.85489909
1692,9/3/2010,12.83946417
1693,9/4/2010,12.81958789
1694,9/5/2010,12.79517508
1695,9/6/2010,12.76613055
1696,9/7/2010,12.73235911
1697,9/8/2010,12.69376559
1698,9/9/2010,12.65025479
1699,9/10/2010,12.60173153
1700,9/11/2010,12.54810062
1701,9/12/2010,12.48926689
1702,9/13/2010,12.42513515
1703,9/14/2010,12.35561021
1704,9/15/2010,12.28059689
1705,9/16/2010,12.2
1706,9/17/2010,12.11381274
1707,9/18/2010,12.02238186
1708,9/19/2010,11.92614247
1709,9/20/2010,11.8255297
1710,9/21/2010,11.72097866
1711,9/22/2010,11.61292448
1712,9/23/2010,11.50180229
1713,9/24/2010,11.3880472
1714,9/25/2010,11.27209433
1715,9/26/2010,11.15437882
1716,9/27/2010,11.03533577
1717,9/28/2010,10.91540032
1718,9/29/2010,10.79500759
1719,9/30/2010,10.67459269
1720,10/1/2010,10.55459075
1721,10/2/2010,10.4354369
1722,10/3/2010,10.31756625
1723,10/4/2010,10.20141392
1724,10/5/2010,10.08741505
1725,10/6/2010,9.976004744
1726,10/7/2010,9.867618133
1727,10/8/2010,9.762690338
1728,10/9/2010,9.661656481
1729,10/10/2010,9.564951683
1730,10/11/2010,9.473011067
1731,10/12/2010,9.386269756
1732,10/13/2010,9.305162872
1733,10/14/2010,9.230125536
1734,10/15/2010,9.161592871
1735,10/16/2010,9.1
1736,10/17/2010,9.045629086
1737,10/18/2010,8.998150458
1738,10/19/2010,8.957081489
1739,10/20/2010,8.92193955
1740,10/21/2010,8.892242013
1741,10/22/2010,8.867506248
1742,10/23/2010,8.847249628
1743,10/24/2010,8.830989524
1744,10/25/2010,8.818243307
1745,10/26/2010,8.80852835
1746,10/27/2010,8.801362022
1747,10/28/2010,8.796261697
1748,10/29/2010,8.792744746
1749,10/30/2010,8.790328539
1750,10/31/2010,8.788530449
1751,11/1/2010,8.786867847
1752,11/2/2010,8.784858104
1753,11/3/2010,8.782018593
1754,11/4/2010,8.777866684
1755,11/5/2010,8.771919749
1756,11/6/2010,8.763695159
1757,11/7/2010,8.752710287
1758,11/8/2010,8.738482503
1759,11/9/2010,8.720529179
1760,11/10/2010,8.698367687
1761,11/11/2010,8.671515398
1762,11/12/2010,8.639489683
1763,11/13/2010,8.601807914
1764,11/14/2010,8.557987463
1765,11/15/2010,8.507545701
1766,11/16/2010,8.45
1767,11/17/2010,8.385021936
1768,11/18/2010,8.312899906
1769,11/19/2010,8.234076514
1770,11/20/2010,8.148994363
1771,11/21/2010,8.058096053
1772,11/22/2010,7.96182419
1773,11/23/2010,7.860621374
1774,11/24/2010,7.754930209
1775,11/25/2010,7.645193297
1776,11/26/2010,7.531853242
1777,11/27/2010,7.415352645
1778,11/28/2010,7.296134109
1779,11/29/2010,7.174640238
1780,11/30/2010,7.051313633
1781,12/1/2010,6.926596897
1782,12/2/2010,6.800932634
1783,12/3/2010,6.674763445
1784,12/4/2010,6.548531934
1785,12/5/2010,6.422680702
1786,12/6/2010,6.297652354
1787,12/7/2010,6.17388949
1788,12/8/2010,6.051834715
1789,12/9/2010,5.93193063
1790,12/10/2010,5.814619839
1791,12/11/2010,5.700344944
1792,12/12/2010,5.589548547
1793,12/13/2010,5.482673252
1794,12/14/2010,5.38016166
1795,12/15/2010,5.282456375
1796,12/16/2010,5.19
1797,12/17/2010,5.103137048
1798,12/18/2010,5.02181968
1799,12/19/2010,4.945901969
1800,12/20/2010,4.875237987
1801,12/21/2010,4.809681806
1802,12/22/2010,4.749087498
1803,12/23/2010,4.693309135
1804,12/24/2010,4.642200791
1805,12/25/2010,4.595616536
1806,12/26/2010,4.553410444
1807,12/27/2010,4.515436586
1808,12/28/2010,4.481549036
1809,12/29/2010,4.451601864
1810,12/30/2010,4.425449144
1811,12/31/2010,4.402944948
1812,1/1/2011,4.383943348
1813,1/2/2011,4.368298416
1814,1/3/2011,4.355864224
1815,1/4/2011,4.346494845
1816,1/5/2011,4.340044351
1817,1/6/2011,4.336366815
